show_id,title,director,cast,country,date_added,release_year,rating,content_category,preferences,Cluster
s1926,You Cannot Hide,Unknown Director,"Blanca Soto, Eduardo Noriega, Iván Sánchez, Maribel Verdú, Samantha Siqueiros, Peter Vives, Patricia Guirado, Jorge Bosch, Pere Ponce, Juan Caballero, Jordi Planas",Mexico,"October 1, 2020",2020,TV-MA,"TV Show - Crime TV Shows, International TV Shows, Spanish-Language TV Shows",99,4
s1929,Black Butler,Unknown Director,"Daisuke Ono, Maaya Sakamoto, Hiroki Touchi, Yuki Kaji, Emiri Kato, Koji Yusa, Shunji Fujimura, Yukari Tamura, Romi Park, Jun Fukuyama",Japan,"September 30, 2020",2010,TV-MA,"TV Show - Anime Series, International TV Shows",97,4
s1930,Man with a Plan,Unknown Director,"Matt LeBlanc, Liza Snyder, Grace Kaufman, Matthew McCann, Hala Finley, Matt Cook, Jessica Chaffin",United States,"September 30, 2020",2020,TV-PG,TV Show - TV Comedies,51,4
s1934,Wentworth,Unknown Director,"Danielle Cormack, Nicole da Silva, Kate Atkinson, Celia Ireland, Shareena Clanton, Aaron Jeffery, Robbie Magasiva, Katrina Milosevic, Jacqueline Brennan, Ra Chapman, Pamela Rabe, Sigrid Thornton, Socratis Otto, Bernard Curry, Tammy MacIntosh, Kate Jenkinson",Australia,"September 30, 2020",2020,TV-MA,"TV Show - Crime TV Shows, TV Dramas",97,1
s1948,"Whose Vote Counts, Explained",Unknown Director,Unknown Cast,United States,"September 28, 2020",2020,TV-PG,TV Show - Docuseries,56,1
s1949,Van Helsing,Unknown Director,"Kelly Overton, Jonathan Scarfe, Christopher Heyerdahl, Paul Johansson, David Cubitt, Tim Guinee",United States,"September 27, 2020",2019,TV-MA,"TV Show - International TV Shows, TV Action & Adventure, TV Dramas",46,1
s1950,The Good Place,Unknown Director,"Kristen Bell, Ted Danson, William Jackson Harper, Jameela Jamil, D'Arcy Carden, Manny Jacinto",United States,"September 26, 2020",2020,TV-14,TV Show - TV Comedies,68,1
s1952,A Perfect Crime,Unknown Director,Unknown Cast,Germany,"September 25, 2020",2020,TV-14,"TV Show - Crime TV Shows, Docuseries, International TV Shows",84,1
s1953,Mighty Little Bheem,Unknown Director,Unknown Cast,,"September 25, 2020",2020,TV-Y,"TV Show - Kids' TV, TV Comedies",62,1
s1955,Sneakerheads,Unknown Director,"Allen Maldonado, Andrew Bachelor, Jearnest Corchado, Matthew Josten, Yaani King Mondschein, Justin Lee, Aja Evans",United States,"September 25, 2020",2020,TV-MA,TV Show - TV Comedies,89,1
s1956,The School Nurse Files,Unknown Director,"Jung Yu-mi, Nam Joo-hyuk",South Korea,"September 25, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Dramas, TV Mysteries",57,1
s1959,The Chef Show,Unknown Director,"Jon Favreau, Roy Choi",United States,"September 24, 2020",2020,TV-MA,TV Show - Docuseries,42,1
s1962,The Playbook,Unknown Director,Unknown Cast,United States,"September 22, 2020",2020,TV-MA,TV Show - Docuseries,61,1
s1974,Fukrey Boyzzz,Unknown Director,"Viraaj Modgill, Jasleen Singh, Pooja Punjabi, Viswanathan Sridhar, Manish Bhavan, Suvela Sharma, Surabhi Pandey, Zeel Thakkar",,"September 19, 2020",2020,TV-Y,"TV Show - Kids' TV, TV Comedies",69,0
s1979,Ratched,Unknown Director,"Sarah Paulson, Finn Wittrock, Judy Davis, Sharon Stone, Cynthia Nixon, Jon Jon Briones, Charlie Carver",United States,"September 18, 2020",2020,TV-MA,"TV Show - TV Dramas, TV Horror, TV Mysteries",60,1
s1980,The American Barbecue Showdown,Unknown Director,"Lyric Lewis, Rutledge Wood",United States,"September 18, 2020",2020,TV-G,TV Show - Reality TV,61,3
s1981,The Blacklist,Unknown Director,"James Spader, Megan Boone, Diego Klattenhoff, Ryan Eggold, Harry Lennix, Amir Arison, Hisham Tawfiq, Mozhan Marnò",United States,"September 18, 2020",2019,TV-14,"TV Show - Crime TV Shows, TV Dramas, TV Thrillers",91,1
s1984,Dragon's Dogma,Unknown Director,"Greg Chun, Erica Mendez, Cristina Vee, David Lodge, Yuichi Nakamura, Nana Mizuki, Miyuki Sawashiro, Yuko Sanpei, Suzuko Mimori, Takayuki Sugo",,"September 17, 2020",2020,TV-MA,"TV Show - Anime Series, International TV Shows",95,4
s1989,The Last Word,Unknown Director,"Anke Engelke, Thorsten Merten, Nina Gummich, Johannes Zeiler, Juri Winkler, Gudrun Ritter, Aaron Hilmer, Claudia Geisler-Bading",Germany,"September 17, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Comedies, TV Dramas",75,0
s1990,Baby,Unknown Director,"Benedetta Porcaroli, Alice Pagani, Riccardo Mandolini, Chabeli Sastre Gonzalez, Brando Pacitto, Lorenzo Zurzolo, Claudia Pandolfi, Galatea Ranzi",Italy,"September 16, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Dramas, Teen TV Shows",41,4
s1991,Challenger,Unknown Director,Unknown Cast,United States,"September 16, 2020",2020,TV-14,"TV Show - Docuseries, Science & Nature TV",50,4
s1992,Criminal: UK,Unknown Director,"Katherine Kelly, Lee Ingleby, Mark Stanley, Rochenda Sandall, Shubham Saraf, Nicholas Pinnock, David Tennant, Hayley Atwell, Youssef Kerkour, Clare-Hope Ashitey, Isabella Laughland","United Kingdom, France, Germany, Spain","September 16, 2020",2020,TV-MA,"TV Show - British TV Shows, Crime TV Shows, International TV Shows",83,1
s1994,Signs,Unknown Director,"Andrzej Konopka, Helena Sujecka, Piotr Trojan, Michał Czernecki, Mariusz Ostrowski, Robert Gulaczyk, Mirosław Kropielnicki, Helena Englert, Paulina Gałązka, Magdalena Źak",Poland,"September 16, 2020",2020,TV-MA,"TV Show - Crime TV Shows, International TV Shows, TV Dramas",68,1
s1995,Sing On!,Unknown Director,Tituss Burgess,United States,"September 16, 2020",2020,TV-PG,TV Show - Reality TV,42,0
s1999,Call the Midwife,Philippa Lowthorpe,"Vanessa Redgrave, Bryony Hannah, Helen George, Jenny Agutter, Pam Ferris, Laura Main, Judy Parfitt, Cliff Parisi, Stephen McGann, Ben Caplan, Miranda Hart, Jessica Raine, Max Macmillan, Victoria Yeates, Jack Ashton, Emerald Fennell, Linda Bassett",United Kingdom,"September 15, 2020",2020,TV-MA,"TV Show - British TV Shows, International TV Shows, TV Dramas",55,0
s2003,Taco Chronicles,Unknown Director,Unknown Cast,United States,"September 15, 2020",2020,TV-MA,"TV Show - Docuseries, International TV Shows, Reality TV",89,0
s2007,Buddi,Unknown Director,"Greta Jameson, Ralf Jameson, Clementine Laikin, Felix Laikin","United Kingdom, China","September 11, 2020",2020,TV-Y,"TV Show - British TV Shows, Kids' TV",47,1
s2009,Family Business,Unknown Director,"Jonathan Cohen, Gérard Darmon, Julia Piaton, Liliane Rovère, Olivier Rosemberg, Ali Marhyar, Lina El Arabi, Louise Coldefy, Enrico Macias, Valérie Damidot",France,"September 11, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Comedies, TV Dramas",87,1
s2010,Girlfriends,Unknown Director,"Tracee Ellis Ross, Golden Brooks, Persia White, Jill Marie Jones, Reginald C. Hayes",United States,"September 11, 2020",2007,TV-14,TV Show - TV Comedies,50,0
s2013,The Barrier,Unknown Director,"Unax Ugalde, Olivia Molina, Eleonora Wexler, Abel Folk, Ángela Molina, Manu Fullola, Daniel Ibáñez, Laura Quirós, Nicolás Illoro, Belén Écija, Juan Blanco, Yaima Ramos",Spain,"September 11, 2020",2020,TV-MA,"TV Show - International TV Shows, Spanish-Language TV Shows, TV Dramas",100,1
s2014,The Duchess,Unknown Director,"Katherine Ryan, Rory Keenan, Katy Byrne, Doon Mackichan, Steen Raskopoulos, Michelle de Swarte, Sophie Fletcher",United Kingdom,"September 11, 2020",2020,TV-MA,"TV Show - British TV Shows, International TV Shows, TV Comedies",61,1
s2022,Greenleaf,Unknown Director,"Merle Dandridge, Kim Hawthorne, Desiree Ross, Lamman Rucker, Tye White, Lynn Whitfield, Deborah Joy Winans, Keith David, Lovie Simone, Gregory Alan Williams, Oprah Winfrey",United States,"September 10, 2020",2020,TV-14,TV Show - TV Dramas,95,3
s2023,Julie and the Phantoms,Kenny Ortega,"Madison Reyes, Charlie Gillespie, Owen Patrick Joyner, Jeremy Shada, Jadah Marie, Sacha Carlson, Savannah Lee May, Cheyenne Jackson, Carlos Ponce, Booboo Stewart, Sonny Bustamante",United States,"September 10, 2020",2020,TV-G,"TV Show - Kids' TV, TV Comedies",67,0
s2033,Get Organized with The Home Edit,Unknown Director,Unknown Cast,United States,"September 9, 2020",2020,TV-PG,TV Show - Reality TV,51,1
s2034,La Línea: Shadow of Narco,Pepe Mora,Unknown Cast,Spain,"September 9, 2020",2020,TV-MA,"TV Show - Crime TV Shows, Docuseries, International TV Shows",55,0
s2038,Record of Youth,Unknown Director,"Park Bo-gum, Park So-dam, Byeon Woo-seok, Ha Hee-ra, Shin Ae-ra, Han Jin-hee, Shin Dong-mi, Lee Chang-hoon, Kwon Soo-hyun, Cho Yu-jung, Park Su-young, Seo Sang-won, Lee Jae-won",South Korea,"September 8, 2020",2020,TV-14,"TV Show - International TV Shows, Romantic TV Shows, TV Dramas",93,0
s2041,Transformers: Cyberverse,Unknown Director,"Sophia Isabella, Jeremy Levy, Jacob Tillman, Ryan Andes, Deanna McGovern, Dick Terhune",,"September 7, 2020",2020,TV-Y7,TV Show - Kids' TV,58,1
s2043,Cleverman,Unknown Director,"Hunter Page-Lochard, Rob Collins, Deborah Mailman, Ryan Corr, Stef Dawson, Iain Glen, Frances O'Connor, Tasma Walton, Tony Briggs","Australia, New Zealand, United States","September 5, 2020",2017,TV-MA,"TV Show - TV Dramas, TV Sci-Fi & Fantasy, TV Thrillers",85,1
s2045,Away,Unknown Director,"Hilary Swank, Josh Charles, Vivian Wu, Mark Ivanir, Ato Essandoh, Ray Panthaki, Talitha Eliana Bateman",United States,"September 4, 2020",2020,TV-14,"TV Show - Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",52,0
s2048,Spirit Riding Free: Riding Academy,Unknown Director,"Amber Frank, Bailey Gambertoglio, Sydney Park, Darcy Rose Byrnes, Rhys Darby",United States,"September 4, 2020",2020,TV-Y7,TV Show - Kids' TV,82,1
s2054,Young Wallander,Unknown Director,"Adam Pålsson, Richard Dillane, Leanne Best, Ellise Chappell",United Kingdom,"September 3, 2020",2020,TV-MA,"TV Show - Crime TV Shows, International TV Shows, TV Dramas",95,4
s2055,Chef's Table: BBQ,Unknown Director,Unknown Cast,United States,"September 2, 2020",2020,TV-14,"TV Show - Docuseries, Reality TV",52,0
s2059,The Witcher: A Look Inside the Episodes,Unknown Director,"Henry Cavill, Anya Chalotra, Freya Allan, Lauren Schmidt Hissrich, Eamon Farren, Mimi Ndiweni, MyAnna Buring, Joey Batey, Adam Levy, Jodhi May",,"September 2, 2020",2020,TV-MA,"TV Show - Docuseries, TV Sci-Fi & Fantasy",99,4
s2063,Blue Exorcist,Unknown Director,"Nobuhiko Okamoto, Jun Fukuyama, Kana Hanazawa, Kazuya Nakai, Koji Yusa, Yuki Kaji, Eri Kitamura, Ayahi Takagaki, Rina Satou, Daisuke Ono, Ryotaro Okiayu, Tetsuya Kakihara, Hiroshi Kamiya, Keiji Fujiwara, Hiroaki Hirata, Jin Urayama, Katsuyuki Konishi, Kisho Taniyama, M・A・O, Kazuhiro Yamaji, Hideyuki Tanaka, Masaki Terasoma, Naomi Shindo",Japan,"September 1, 2020",2017,TV-MA,"TV Show - Anime Series, International TV Shows",66,1
s2064,Bookmarks,Unknown Director,Marley Dias,United States,"September 1, 2020",2020,TV-Y,TV Show - Kids' TV,99,1
s2065,Borgen,Unknown Director,"Sidse Babett Knudsen, Birgitte Hjort Sørensen, Pilou Asbæk, Emil Poulsen, Freja Riemann, Søren Malling, Thomas Levin, Benedikte Hansen, Mikael Birkkjær, Anders Juul, Lisbeth Wulff, Kasper Lange, Lars Knutzon, Søren Spanning, Christoph Bastrup, Morten Kirkskov, Bjarne Henriksen, Peter Mygind, Ole Thestrup, Iben Dorner, Dar Salim, Jens Albinus, Christian Tafdrup, Alastair Mackenzie, Julie Agnete Vang, Kristian Halken, Ricard Lawrence, Marie Askehave, Rikke Lylloff, Mille Dinesen, Anne Sofie Espersen",Denmark,"September 1, 2020",2012,TV-MA,"TV Show - International TV Shows, TV Dramas",55,1
s2067,Erased,Unknown Director,"Tao Tsuchiya, Shinnosuke Mitsushima, Aoi Yuki, Chinatsu Akasaki, Yo Taichi, Akari Kito, Ayaka Nanase, Yukitoshi Kikuchi, Takahiro Mizushima, Minami Takayama, Mitsuru Miyamoto",Japan,"September 1, 2020",2016,TV-14,"TV Show - Anime Series, International TV Shows, TV Thrillers",72,3
s2069,Felipe Esparza: Bad Decisions,Unknown Director,Felipe Esparza,United States,"September 1, 2020",2020,TV-MA,"TV Show - Stand-Up Comedy & Talk Shows, TV Comedies",91,3
s2070,H,Unknown Director,"Jamel Debbouze, Éric Judor, Ramzy Bedia, Catherine Benguigui, Sophie Mounicot, Jean-Luc Bideau",France,"September 1, 2020",2002,TV-MA,"TV Show - International TV Shows, TV Comedies",42,0
s2071,Heidi,Unknown Director,"Monique Hore, Sophia Morrison, Peter McAllum, Nicole Shostak, Jamie Croft, Beth Armstrong, Kate Fitzpatrick, Penny Cook, Charlotte Hamlyn, Tess Meyer","France, Australia, Germany","September 1, 2020",2020,TV-Y7,TV Show - Kids' TV,51,1
s2074,"Sister, Sister",Unknown Director,"Tia Mowry-Hardrict, Jackée Harry, Tamera Mowry-Housley, Tim Reid, Marques Houston, RonReaco Lee, Deon Richmond",United States,"September 1, 2020",1998,TV-PG,"TV Show - TV Comedies, Teen TV Shows",48,1
s2079,The Promised Neverland,Unknown Director,"Sumire Morohoshi, Maaya Uchida, Mariya Ise, Yuhko Kaida, Nao Fujita, Shinei Ueki, Lynn, Hiyori Kono, Shizuka Ishigami, Ai Kayano, Mari Hino, Yuko Mori, Ari Ozawa",Japan,"September 1, 2020",2019,TV-14,"TV Show - Anime Series, International TV Shows, TV Thrillers",94,2
s2081,Thomas and Friends,Greg Tiernan,"Michael Angelis, Ben Small, Keith Wickham, Kerry Shale",United Kingdom,"September 1, 2020",2020,TV-Y,"TV Show - British TV Shows, Classic & Cult TV, Kids' TV",93,3
s2086,I AM A KILLER: RELEASED,Unknown Director,Unknown Cast,"United Kingdom, United States","August 28, 2020",2020,TV-MA,"TV Show - British TV Shows, Crime TV Shows, Docuseries",91,1
s2087,Masaba Masaba,Unknown Director,"Masaba Gupta, Neena Gupta, Neil Bhoopalam, Rytasha Rathore, Smaran Sahu, Nayan Shukla, Pooja Bedi, Satyadeep Misra",India,"August 28, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Comedies, TV Dramas",51,3
s2090,Aggretsuko,Unknown Director,"Kaolip, Komegumi Koiwasaki, Maki Tsuruta, Sohta Arai, Rina Inoue, Shingo Kato, Yuki Takahashi",Japan,"August 27, 2020",2020,TV-14,"TV Show - Anime Series, International TV Shows",47,1
s2094,Her Mother's Killer,Unknown Director,"Carolina Gómez, Marlon Moreno, George Slebi, Geraldine Zivic, Andrea Gómez, María Cecilia Botero, Juliana Galvis, Edwin Maya, Alejandro Gutiérrez, Viviana Santos, Michelle Manterola, Juan Alfonso Baptista, Carolina Cuervo, Santiago Felipe Gomez, Matias Maldonado, Kristina Lilley, Mauricio Figueroa, Ana Wills, Juan Manuel Diaz, Ricardo Mejia, Orlando Valenzuela, Ana-María Sánchez, Julieta Villar",Colombia,"August 26, 2020",2020,TV-MA,"TV Show - International TV Shows, Spanish-Language TV Shows, TV Dramas",80,1
s2097,Million Dollar Beach House,Unknown Director,Unknown Cast,United States,"August 26, 2020",2020,TV-MA,TV Show - Reality TV,57,3
s2099,Emily's Wonder Lab,Unknown Director,"Emily Callandrelli, Sky Alexis, Kennedi Butler, Arya Darbahani, Christopher Farrar, Alex Jayne Go, Jayden Langarcia, Makenzie Lee-Foster, Tenz McCall, Zaela Rae, Mason Wells",United States,"August 25, 2020",2020,TV-Y,TV Show - Kids' TV,69,3
s2100,Trinkets,Unknown Director,"Brianna Hildebrand, Kiana Madeira, Quintessa Swindell, Brandon Butler, Odiseas Georgiadis, Henry Zaga, Larry Sullivan, Larisa Oleynik",United States,"August 25, 2020",2020,TV-MA,"TV Show - TV Dramas, Teen TV Shows",85,3
s2102,Baewatch: Parental Guidance,Unknown Director,Unknown Cast,,"August 22, 2020",2019,TV-MA,"TV Show - British TV Shows, Reality TV, Romantic TV Shows",54,3
s2103,Ojos in d' House,Unknown Director,"'Najite Dede, Jude Chukwuka, Taiwo Arimoro, Odenike Odetola, Funmi Eko, Keppy Ekpenyong",Nigeria,"August 22, 2020",2013,TV-G,"TV Show - International TV Shows, TV Comedies",84,1
s2106,Hoops,Unknown Director,"Jake Johnson, Ron Funches, Cleo King, Natasha Leggero, A.D. Miles, Rob Riggle, Steve Berg, Eric Edelstein, Ben Hoffman, Mary Holland, Gil Ozeri, Sam Richardson, Nick Swardson",United States,"August 21, 2020",2020,TV-MA,TV Show - TV Comedies,68,3
s2107,Rust Valley Restorers,Unknown Director,"Mike Hall, Michael Daingerfield",Canada,"August 21, 2020",2020,TV-14,"TV Show - International TV Shows, Reality TV",71,1
s2109,Goedam,Hong Won-ki,"SEOLA, Lee Hyun-joo, Song Chae-yun, Han Ga-rim, Shim So-young",South Korea,"August 20, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Horror, TV Mysteries",90,1
s2113,DeMarcus Family Rules,Unknown Director,Unknown Cast,United States,"August 19, 2020",2020,TV-14,TV Show - Reality TV,42,0
s2114,High Score,Unknown Director,Unknown Cast,United States,"August 19, 2020",2020,TV-14,"TV Show - Docuseries, Science & Nature TV",84,4
s2119,Glitch Techs,Unknown Director,"Ricardo Hurtado, Monica Ray, Luke Youngblood, Scott  Kreamer, Dan Milano, Gunnar Sizemore, Zehra Fazal, Sandeep Parikh",United States,"August 17, 2020",2020,TV-Y7,TV Show - Kids' TV,49,1
s2123,Stranger,Unknown Director,"Seung-woo Cho, Doona Bae, Joon-hyuk Lee, Kyeong-yeong Lee, Jae-myung Yoo, Hye-sun Shin",South Korea,"August 16, 2020",2020,TV-MA,"TV Show - Crime TV Shows, International TV Shows, Korean TV Shows",96,0
s2124,Dérè: An African Tale,Unknown Director,"Weruche Opia, Gbenro Ajibade, Ireti Doyle, Keppy Ekpenyong, Carol King, Shaffy Bello, Tosan Edremoda Ugbeye, Nina Iphechukwude Anyianuka, Pearl Nkiru Waturuocha, Emmanuel Ikubese, Omowunmi Dada, Paul Adams, Charles Ukpong, Monica Friday, Kevin Ushi",,"August 15, 2020",2016,TV-PG,"TV Show - International TV Shows, Romantic TV Shows, TV Dramas",94,2
s2125,Rita,Unknown Director,"Mille Dinesen, Carsten Bjørnlund, Lise Baastrup, Nikolaj Groth, Ellen Hillingsø, Morten Vang Simonsen, Lykke Sand Michelsen, Carsten Norgaard, Sara Hjort Ditlevsen, Alexandre Willaume",Denmark,"August 15, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Comedies, TV Dramas",49,0
s2126,Takki,Unknown Director,"Moayed Althagafi, Khairiah Abulaban, Ali Alsharif, Adel Redwan, Redwan Alremey, Hind Alsaigh, Reem Alhabib, Khaled Bamashmoos, Fahad Ghazoli, Dareen Albayedh, Naif Althufairi, Mohammad Balkhi",Saudi Arabia,"August 15, 2020",2014,TV-14,"TV Show - International TV Shows, TV Dramas",73,0
s2128,3%,Unknown Director,"João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi",Brazil,"August 14, 2020",2020,TV-MA,"TV Show - International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",76,0
s2134,Teenage Bounty Hunters,Unknown Director,"Anjelica Bette Fellini, Maddie Phillips, Kadeem Hardison, Virginia Williams, Mackenzie Astin, Shirley Rumierk, Myles Evans, Devon Hales, Spencer House, Eric Graise, Charity Cervantes, Wynn Everett, Method Man",United States,"August 14, 2020",2020,TV-MA,"TV Show - Crime TV Shows, TV Comedies, TV Dramas",43,0
s2135,The Great Heist,Unknown Director,"Andrés Parra, Christian Tappan, Marcela Benjumea, Juan Sebastián Calero, Waldo Urrego, Rodrigo Jerez, Katherine Vélez, Paula Castaño, Pedro Suárez, Édgar Vittorino, Ramsés Ramos, Juan Pablo Barragán",Colombia,"August 14, 2020",2020,TV-MA,"TV Show - Crime TV Shows, International TV Shows, Spanish-Language TV Shows",96,1
s2136,The Legend of Korra,Unknown Director,"Janet Varney, David Faustino, P.J. Byrne, J.K. Simmons, Dee Bradley Baker, Seychelle Gabriel, Logan Wells, Jeff Bennett, Kiernan Shipka",United States,"August 14, 2020",2014,TV-Y7,"TV Show - Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",74,0
s2137,Zoids Wild,Unknown Director,"Kensho Ono, Takahiro Sakurai, Mikako Komatsu, Etsuko Kozakura, Subaru Kimura, Kaito Ishikawa, Ami Koshimizu, Yoji Ikuta, Hayato Kimura, Kotaro Nishiyama, Takuya Kirimoto, Tomokazu Seki, Suzuko Mimori",Japan,"August 14, 2020",2018,TV-Y7,"TV Show - Anime Series, Kids' TV",99,0
s2141,(Un)Well,Unknown Director,Unknown Cast,United States,"August 12, 2020",2020,TV-MA,TV Show - Reality TV,47,0
s2145,GAME ON: A Comedy Crossover Event,Unknown Director,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Paul Wight, Allison Munn, Gabriel Iglesias, Sherri Shepherd, Paulina Chávez, Jencarlos Canela",United States,"August 10, 2020",2020,TV-G,"TV Show - Kids' TV, TV Comedies",42,1
s2146,Terrace House: Tokyo 2019-2020,Unknown Director,"You, Reina Triendl, Yoshimi Tokui, Azusa Babazono, Ryota Yamasato, Shono Hayama",Japan,"August 10, 2020",2019,TV-MA,"TV Show - International TV Shows, Reality TV",61,1
s2149,The Governor,Unknown Director,"Caroline Chikezie, Bimbo Manuel, Lord Frank, Edmond Enaibe, Taiwo Obileye, Jude Chukwuka, Kunle Coker, Paul Christian Chukwudi, Samuel Abiola Robinson, Simi Adejumo, Ani Iyoho",Nigeria,"August 8, 2020",2016,TV-14,"TV Show - International TV Shows, TV Dramas",69,0
